12300 elements of T-matrix
s sp m mp n np Tr Ti 
2 1 4 4 8 19 -1.34334025855384e-14 -3.97868420830129e-16
2 1 4 4 8 21 -5.6810450004253e-16 -1.68284031288514e-17
2 1 4 4 10 1 -3.6913427419541e-09 -9.66098032667633e-11
2 1 4 4 10 3 -1.36833649283851e-08 -3.92841585521076e-10
2 1 4 4 10 5 -1.08411218242928e-08 -3.16249384208098e-10
2 1 4 4 10 7 -4.02522974084944e-09 -1.18176221192093e-10
2 1 4 4 10 9 -8.91213018605152e-10 -2.6252001624469e-11
2 1 4 4 10 11 -1.32837044432572e-10 -3.92124944679622e-12
2 1 4 4 10 13 -1.4349456805631e-11 -4.2387735732167e-13
2 1 4 4 10 15 -1.1811083806155e-12 -3.4907862881756e-14
2 1 4 4 10 17 -7.67810850914815e-14 -2.27170811192218e-15
2 1 4 4 10 19 -4.05120603046673e-15 -1.1992749287984e-16
2 1 4 4 10 21 -1.77285962080042e-16 -5.24961889654259e-18
2 1 4 4 12 1 -1.52971012915432e-10 -3.24662312088016e-12
2 1 4 4 12 3 -1.39228470508772e-09 -3.96363122638678e-11
2 1 4 4 12 5 -1.34623585192796e-09 -3.91267062003225e-11
2 1 4 4 12 7 -5.62026989496751e-10 -1.64581391883992e-11
2 1 4 4 12 9 -1.35261575887418e-10 -3.9759103820019e-12
2 1 4 4 12 11 -2.14994383519219e-11 -6.33490353958655e-13
2 1 4 4 12 13 -2.44530553219022e-12 -7.21419632775646e-14
2 1 4 4 12 15 -2.10076574159286e-13 -6.19246396136742e-15
2 1 4 4 12 17 -1.41679540785586e-14 -4.18032777119758e-16
2 1 4 4 12 19 -7.71647536425855e-16 -2.28008787274568e-17
2 1 4 4 12 21 -3.47186086341973e-17 -1.02639750435659e-18
2 1 4 4 14 1 1.98723661380624e-12 1.55076322837069e-13
2 1 4 4 14 3 -1.08321258616431e-10 -3.04972767654075e-12
2 1 4 4 14 5 -1.25011436042951e-10 -3.60685098921138e-12
2 1 4 4 14 7 -5.7499061876348e-11 -1.67137186142046e-12
2 1 4 4 14 9 -1.48122239016407e-11 -4.31932731111082e-13
2 1 4 4 14 11 -2.48118186797822e-12 -7.24604382627744e-14
2 1 4 4 14 13 -2.94438199098288e-13 -8.61128080759197e-15
2 1 4 4 14 15 -2.61911965701276e-14 -7.64689475319017e-16
2 1 4 4 14 17 -1.82094162809472e-15 -5.30349228345224e-17
2 1 4 4 14 19 -1.01895388667025e-16 -2.97258561534275e-18
2 1 4 4 14 21 -4.69417184006356e-18 -1.37075788810345e-19
2 1 4 4 16 1 8.55183795679125e-13 2.95762637385875e-14
2 1 4 4 16 3 -6.65753469458849e-12 -1.81964252081711e-13
2 1 4 4 16 5 -9.01492664533533e-12 -2.51538414390392e-13
2 1 4 4 16 7 -4.49621285889059e-12 -1.25775536166805e-13
2 1 4 4 16 9 -1.22516537839374e-12 -3.42309676277797e-14
2 1 4 4 16 11 -2.14315633624606e-13 -5.97289330480053e-15
2 1 4 4 16 13 -2.63552590839685e-14 -7.3232157820822e-16
2 1 4 4 16 15 -2.41412156295534e-15 -6.69397940418967e-17
2 1 4 4 16 17 -1.71991207620717e-16 -4.72953282407229e-18
2 1 4 4 16 19 -9.8489990569889e-18 -2.69743846673984e-19
2 1 4 4 16 21 -4.63219946097305e-19 -1.26934151704212e-20
2 1 4 4 18 1 7.35031322484373e-14 1.9689101628251e-15
2 1 4 4 18 3 -3.26145685875088e-13 -7.89464019841716e-15
2 1 4 4 18 5 -5.08928480654501e-13 -1.2228920779472e-14
2 1 4 4 18 7 -2.71201538867302e-13 -6.41919359389e-15
2 1 4 4 18 9 -7.73231561253353e-14 -1.80217591781629e-15
2 1 4 4 18 11 -1.40070326258018e-14 -3.2162103970721e-16
2 1 4 4 18 13 -1.77249741537952e-15 -4.01214843007707e-17
2 1 4 4 18 15 -1.66522398388514e-16 -3.71869557196055e-18
2 1 4 4 18 17 -1.20969236010461e-17 -2.66618837380907e-19
2 1 4 4 18 19 -7.04812554904869e-19 -1.52158694050102e-20
2 1 4 4 18 21 -3.37433305232171e-20 -7.2371917357179e-22
2 1 4 4 20 1 3.6725281507586e-15 5.14687561190078e-17
2 1 4 4 20 3 -1.19912487043287e-14 -1.77620248916347e-16
2 1 4 4 20 5 -2.10089003524785e-14 -2.78035302014285e-16
2 1 4 4 20 7 -1.17678431047198e-14 -1.43939845516769e-16
2 1 4 4 20 9 -3.47007452217803e-15 -3.95933239388268e-17
2 1 4 4 20 11 -6.45132617986808e-16 -6.89840186341264e-18
2 1 4 4 20 13 -8.33939593361429e-17 -8.38118393639903e-19
2 1 4 4 20 15 -7.97861387970034e-18 -7.55204504694078e-20
2 1 4 4 20 17 -5.90009852974891e-19 -5.26514983347963e-21
2 1 4 4 20 19 -3.4742006150013e-20 -2.88863584263205e-22
2 1 4 4 20 21 -1.68456483859827e-21 -1.31619475459725e-23
2 1 4 4 22 1 9.15393715436631e-17 -6.81704480749581e-19
2 1 4 4 22 3 -2.50297352431377e-16 1.11856187317963e-18
2 1 4 4 22 5 -4.76078829768708e-16 3.49513245219475e-18
2 1 4 4 22 7 -2.75642369119164e-16 2.44201836944077e-18
2 1 4 4 22 9 -8.31013913262369e-17 8.34036187133258e-19
2 1 4 4 22 11 -1.57159487979287e-17 1.73438771508453e-19
2 1 4 4 22 13 -2.06031181877054e-18 2.45533637341151e-20
2 1 4 4 22 15 -1.99499146502828e-19 2.53558749794625e-21
2 1 4 4 22 17 -1.49116113763743e-20 2.00292737326344e-22
2 1 4 4 22 19 -8.88423201325104e-22 1.25509658477955e-23
2 1 4 4 22 21 -4.32514895955058e-23 6.48423698619155e-25
2 2 4 4 1 1 -6.24543822668019e-07 2.0742695433505e-05
2 2 4 4 1 3 -1.09025690220046e-07 3.60448308103615e-06
2 2 4 4 1 5 -1.49723037579498e-08 4.93030590591695e-07
2 2 4 4 1 7 -1.33085472367848e-09 4.35086330326367e-08
2 2 4 4 1 9 -5.57846444007609e-11 1.7658725485038e-09
2 2 4 4 1 11 3.06829655083088e-12 -1.10771958831203e-10
2 2 4 4 1 13 7.64213610823142e-13 -2.61225641411462e-11
2 2 4 4 1 15 7.50307917782612e-14 -2.54365582191586e-12
2 2 4 4 1 17 5.06666914612047e-15 -1.71255077705197e-13
2 2 4 4 1 19 2.64301222510466e-16 -8.92175238625196e-15
2 2 4 4 1 21 1.1200222647638e-17 -3.7786292043713e-16
2 2 4 4 3 1 -1.09025694367118e-07 3.60448310219481e-06
2 2 4 4 3 3 -8.25245573071254e-08 2.72661366573656e-06
2 2 4 4 3 5 -2.61342027392684e-08 8.63947771313148e-07
2 2 4 4 3 7 -5.01430868950823e-09 1.6589974406497e-07
2 2 4 4 3 9 -6.54977018843129e-10 2.16858344921718e-08
2 2 4 4 3 11 -6.20227635899219e-11 2.05454584199253e-09
2 2 4 4 3 13 -4.42641451388775e-12 1.46637377714655e-10
2 2 4 4 3 15 -2.436450768934e-13 8.06910253373416e-12
2 2 4 4 3 17 -1.04447296503344e-14 3.45381125021728e-13
2 2 4 4 3 19 -3.44738987193791e-16 1.13617542145927e-14
2 2 4 4 3 21 -8.25315893764445e-18 2.69735187551073e-16
2 2 4 4 5 1 -1.4972299802538e-08 4.93030602030122e-07
2 2 4 4 5 3 -2.61341878387054e-08 8.63947799201227e-07
2 2 4 4 5 5 -1.41868247489974e-08 4.70323850311906e-07
2 2 4 4 5 7 -4.08314138548955e-09 1.35683862611997e-07
2 2 4 4 5 9 -7.49426581201756e-10 2.49522914373422e-08
2 2 4 4 5 11 -9.66334462851203e-11 3.22320000169578e-09
2 2 4 4 5 13 -9.30524508383631e-12 3.10750204687627e-10
2 2 4 4 5 15 -6.97236891272908e-13 2.33142360565809e-11
2 2 4 4 5 17 -4.19304217568116e-14 1.40384408648217e-12
2 2 4 4 5 19 -2.07291479438588e-15 6.94664101801364e-14
2 2 4 4 5 21 -8.58204289967902e-17 2.87837347389261e-15
2 2 4 4 7 1 -1.33085303638202e-09 4.35086231916461e-08
2 2 4 4 7 3 -5.01431306081793e-09 1.65899634721348e-07
2 2 4 4 7 5 -4.08315749111387e-09 1.35683763934577e-07
2 2 4 4 7 7 -1.5467358387424e-09 5.15390835792727e-08
2 2 4 4 7 9 -3.48910887484529e-10 1.16488595067557e-08
2 2 4 4 7 11 -5.30054723376653e-11 1.77276059607475e-09
2 2 4 4 7 13 -5.84566996527898e-12 1.95703625386354e-10
2 2 4 4 7 15 -4.91719913872352e-13 1.64689828629703e-11
2 2 4 4 7 17 -3.26552398082447e-14 1.09508494650771e-12
2 2 4 4 7 19 -1.76137007067561e-15 5.91265007478133e-14
2 2 4 4 7 21 -7.88260338274745e-17 2.64778086150192e-15
2 2 4 4 9 1 -5.5784622546025e-11 1.76586634515116e-09
2 2 4 4 9 3 -6.54976012179727e-10 2.1685877779524e-08
2 2 4 4 9 5 -7.49420156180969e-10 2.49524154522293e-08
2 2 4 4 9 7 -3.48904851186831e-10 1.16489334156021e-08
2 2 4 4 9 9 -9.11530663343125e-11 3.04869774071849e-09
2 2 4 4 9 11 -1.54966262154488e-11 5.19086784013859e-10
2 2 4 4 9 13 -1.86932770678388e-12 6.26976761470077e-11
2 2 4 4 9 15 -1.69555984791913e-13 5.68235056466372e-12
2 2 4 4 9 17 -1.1990728787585e-14 4.02035974889769e-13
2 2 4 4 9 19 -6.81684505431051e-16 2.2891428195717e-14
2 2 4 4 9 21 -3.19474892025697e-17 1.07368981406849e-15
2 2 4 4 11 1 3.06547566591286e-12 -1.10767381058173e-10
2 2 4 4 11 3 -6.2021671569681e-11 2.05454337947658e-09
2 2 4 4 11 5 -9.66187617534726e-11 3.22317162010009e-09
2 2 4 4 11 7 -5.29924286313033e-11 1.77273594848123e-09
2 2 4 4 11 9 -1.54902558412365e-11 5.19074253824102e-10
2 2 4 4 11 11 -2.86668916309369e-12 9.61912802770159e-11
2 2 4 4 11 13 -3.69556596423096e-13 1.24277044251013e-11
2 2 4 4 11 15 -3.54384640321884e-14 1.19091619952487e-12
2 2 4 4 11 17 -2.63157887661127e-15 8.82591747433556e-14
2 2 4 4 11 19 -1.55543106227011e-16 5.22639710142433e-15
2 2 4 4 11 21 -7.53604151453926e-18 2.53702602802851e-16
2 2 4 4 13 1 7.58719986733677e-13 -2.61062309102284e-11
2 2 4 4 13 3 -4.42316225754425e-12 1.46630431974067e-10
2 2 4 4 13 5 -9.26238210187961e-12 3.10617621780583e-10
2 2 4 4 13 7 -5.80595133577221e-12 1.95562385860759e-10
2 2 4 4 13 9 -1.85390519507762e-12 6.26321002012867e-11
2 2 4 4 13 11 -3.66514671777694e-13 1.24122130204177e-11
2 2 4 4 13 13 -4.97693965378333e-14 1.6911917023706e-12
2 2 4 4 13 15 -4.96926411210477e-15 1.69448101150821e-13
2 2 4 4 13 17 -3.83889401571051e-16 1.30438549370459e-14
2 2 4 4 13 19 -2.34542985889348e-17 7.96965739138097e-16
2 2 4 4 13 21 -1.16476288961082e-18 3.97558887005323e-17
2 2 4 4 15 1 7.1632248085649e-14 -2.52891464413104e-12
2 2 4 4 15 3 -2.41697702782292e-13 8.0614332313304e-12
2 2 4 4 15 5 -6.71335437227801e-13 2.32023709799499e-11
2 2 4 4 15 7 -4.67166449000411e-13 1.63614279653092e-11
2 2 4 4 15 9 -1.59391552021045e-13 5.63612092335645e-12
2 2 4 4 15 11 -3.30810004782223e-14 1.17922723704925e-12
2 2 4 4 15 13 -4.67143469941057e-15 1.6772198568626e-13
2 2 4 4 15 15 -4.79694202551476e-16 1.74123886333227e-14
2 2 4 4 15 17 -3.79582786902547e-17 1.38446747858199e-15
2 2 4 4 15 19 -2.38924996716363e-18 8.68892623311636e-17
2 2 4 4 15 21 -1.20899063429291e-19 4.42982762836073e-18
2 2 4 4 17 1 4.0192412540396e-15 -1.64788924430446e-13
2 2 4 4 17 3 -9.84550836457472e-15 3.42144814755932e-13
2 2 4 4 17 5 -3.39877824394776e-14 1.35486827994361e-12
2 2 4 4 17 7 -2.5196732140823e-14 1.04862441155485e-12
2 2 4 4 17 9 -8.9209930927139e-15 3.82795001195329e-13
2 2 4 4 17 11 -1.89930653993016e-15 8.36040863673256e-14
2 2 4 4 17 13 -2.73289099056737e-16 1.23049222837654e-14
2 2 4 4 17 15 -2.85572484117032e-17 1.3126489467414e-15
2 2 4 4 17 17 -2.26145041099426e-18 1.07000587758157e-16
2 2 4 4 17 19 -1.4442015184084e-19 6.88174948405687e-18
2 2 4 4 17 21 -7.42884211133655e-21 3.57097146568726e-19
2 2 4 4 19 1 9.85579253102345e-17 -7.37625537414322e-15
2 2 4 4 19 3 -2.53285216238905e-16 1.06479917234374e-14
2 2 4 4 19 5 -8.16018870530982e-16 5.77638717260784e-14
2 2 4 4 19 7 -5.79077279306152e-16 4.79648740362308e-14
2 2 4 4 19 9 -1.9617992278082e-16 1.82708201179791e-14
2 2 4 4 19 11 -3.98678534968802e-17 4.11748836360291e-15
2 2 4 4 19 13 -5.45955518351614e-18 6.21361818365934e-16
2 2 4 4 19 15 -5.41229062690137e-19 6.76814396143717e-17
2 2 4 4 19 17 -4.07875775113645e-20 5.59819258150362e-18
2 2 4 4 19 19 -2.37117383183324e-21 3.67046196085681e-19
2 2 4 4 19 21 -1.22088344027798e-22 1.93663136040597e-20
2 2 4 4 21 1 -1.33868655963338e-18 -1.75745376653965e-16
2 2 4 4 21 3 -2.00525735765855e-18 1.89652981131051e-16
2 2 4 4 21 5 9.33088766301768e-18 1.34827058029457e-15
2 2 4 4 21 7 1.14729922872324e-17 1.17299283120989e-15
2 2 4 4 21 9 5.3209053149185e-18 4.59368420538832e-16
2 2 4 4 21 11 1.37201358017288e-18 1.05654127638756e-16
2 2 4 4 21 13 2.29594187753176e-19 1.6206331905141e-17
2 2 4 4 21 15 2.720245742132e-20 1.78955391505925e-18
2 2 4 4 21 17 2.4151985482555e-21 1.497734295792e-19
2 2 4 4 21 19 1.67283342161387e-22 9.8611201308464e-21
2 2 4 4 21 21 9.28683557595775e-24 5.30785909563925e-22
2 2 4 4 2 2 -1.94318700068745e-07 6.42778859750023e-06
2 2 4 4 2 4 -5.5766962968954e-08 1.8415177899323e-06
2 2 4 4 2 6 -9.74951491077179e-09 3.21565593755086e-07
2 2 4 4 2 8 -1.13051859590816e-09 3.72182593686508e-08
2 2 4 4 2 10 -8.83460650486066e-11 2.89620189430023e-09
2 2 4 4 2 12 -4.3084589957054e-12 1.39442625244611e-10
2 2 4 4 2 14 -6.41052374974352e-14 1.8380542787928e-12
2 2 4 4 2 16 9.6819220647002e-15 -3.41364991332423e-13
2 2 4 4 2 18 1.08531906862707e-15 -3.71659189233853e-14
2 2 4 4 2 20 6.83595133579711e-17 -2.3235654757531e-15
2 2 4 4 2 22 3.19190042792178e-18 -1.08158125564998e-16
2 2 4 4 4 2 -5.57669619453929e-08 1.84151773104103e-06
2 2 4 4 4 4 -3.55170119270994e-08 1.17477398751282e-06
2 2 4 4 4 6 -1.10422297693091e-08 3.65919496582577e-07
2 2 4 4 4 8 -2.13103022173027e-09 7.07422730817777e-08
2 2 4 4 4 10 -2.84778423749951e-10 9.46907654971344e-09
2 2 4 4 4 12 -2.81305545189395e-11 9.36629908118366e-10
2 2 4 4 4 14 -2.14593277406156e-12 7.15391011093165e-11
2 2 4 4 4 16 -1.30518279045373e-13 4.35663844998716e-12
2 2 4 4 4 18 -6.4880267269631e-15 2.16771704024103e-13
2 2 4 4 4 20 -2.68655911376601e-16 8.98398748758144e-15
2 2 4 4 4 22 -9.41250691993807e-18 3.15019251595535e-16
2 2 4 4 6 2 -9.74953102282937e-09 3.21565656628025e-07
2 2 4 4 6 4 -1.10422460807423e-08 3.65919587415851e-07
2 2 4 4 6 6 -5.03325626662774e-09 1.67301986974612e-07
2 2 4 4 6 8 -1.29502037280043e-09 4.31439139552413e-08
2 2 4 4 6 10 -2.18366039683234e-10 7.28847700439705e-09
2 2 4 4 6 12 -2.62746524050831e-11 8.78345902534901e-10
2 2 4 4 6 14 -2.38506451099188e-12 7.97944681094377e-11
2 2 4 4 6 16 -1.69603076904999e-13 5.68120150684902e-12
2 2 4 4 6 18 -9.7325951702538e-15 3.26380870522602e-13
2 2 4 4 6 20 -4.61060024058836e-16 1.54736479610474e-14
2 2 4 4 6 22 -1.83542359062146e-17 6.1640923665814e-16
2 2 4 4 8 2 -1.13050898105848e-09 3.72182367129526e-08
2 2 4 4 8 4 -2.13100342181793e-09 7.07421724412709e-08
2 2 4 4 8 6 -1.29500846117567e-09 4.31438451389448e-08
2 2 4 4 8 8 -4.06658036134819e-10 1.35785700922383e-08
2 2 4 4 8 10 -7.97182391853811e-11 2.66620275914745e-09
2 2 4 4 8 12 -1.0808144106147e-11 3.62072238176964e-10
2 2 4 4 8 14 -1.08293941844894e-12 3.62845361616178e-11
2 2 4 4 8 16 -8.36876713958821e-14 2.80482252449209e-12
2 2 4 4 8 18 -5.15064484572155e-15 1.72864470805978e-13
2 2 4 4 8 20 -2.59340288982355e-16 8.71182935388102e-15
2 2 4 4 8 22 -1.08960355484712e-17 3.66222105826188e-16
2 2 4 4 10 2 -8.8346785958491e-11 2.89619774857681e-09
2 2 4 4 10 4 -2.8479133460831e-10 9.46914867701533e-09
2 2 4 4 10 6 -2.18378339982032e-10 7.28859469993555e-09
2 2 4 4 10 8 -7.97208720283513e-11 2.66625524105053e-09
2 2 4 4 10 10 -1.74533361808894e-11 5.84523725955536e-10
2 2 4 4 10 12 -2.57839059733929e-12 8.64978256245332e-11
2 2 4 4 10 14 -2.76938390851772e-13 9.29527024369159e-12
2 2 4 4 10 16 -2.27218640051857e-14 7.61373526355855e-13
2 2 4 4 10 18 -1.46873559883454e-15 4.92628652599283e-14
2 2 4 4 10 20 -7.70652693372781e-17 2.58921457103797e-15
2 2 4 4 10 22 -3.3589797585223e-18 1.12934253892373e-16
2 2 4 4 12 2 -4.3101959316969e-12 1.39447338351058e-10
2 2 4 4 12 4 -2.81247242176567e-11 9.36616795354503e-10
2 2 4 4 12 6 -2.6266342683858e-11 8.78301185368211e-10
2 2 4 4 12 8 -1.08053906388234e-11 3.6203705181056e-10
2 2 4 4 12 10 -2.57789124372524e-12 8.64866545761119e-11
2 2 4 4 12 12 -4.07106347426504e-13 1.36784974529498e-11
2 2 4 4 12 14 -4.60695651636817e-14 1.55169633775784e-12
2 2 4 4 12 16 -3.95992896817546e-15 1.3303234345088e-13
2 2 4 4 12 18 -2.66609261355674e-16 8.93983945536973e-15
2 2 4 4 12 20 -1.44361932223992e-17 4.85352194190163e-16
2 2 4 4 12 22 -6.4691398964513e-19 2.17893765666569e-17
2 2 4 4 14 2 -6.69072867550013e-14 1.84647448918841e-12
2 2 4 4 14 4 -2.13856888453578e-12 7.15181470547227e-11
2 2 4 4 14 6 -2.36926160759441e-12 7.97447408695765e-11
2 2 4 4 14 8 -1.07323247110094e-12 3.62475324529206e-11
2 2 4 4 14 10 -2.74087750802504e-13 9.2808766780417e-12
2 2 4 4 14 12 -4.56397192938603e-14 1.5487381922833e-12
2 2 4 4 14 14 -5.38306091293803e-15 1.83481694701517e-13
2 2 4 4 14 16 -4.78105559022798e-16 1.63364520846857e-14
2 2 4 4 14 18 -3.33591146864165e-17 1.13366259165467e-15
2 2 4 4 14 20 -1.85666317145914e-18 6.31856730285108e-17
2 2 4 4 14 22 -8.49185941236781e-20 2.90399603079998e-18
2 2 4 4 16 2 8.18836051843621e-15 -3.34777910022387e-13
2 2 4 4 16 4 -1.26547974896653e-13 4.33955844438321e-12
2 2 4 4 16 6 -1.61466427698045e-13 5.64579880980008e-12
2 2 4 4 16 8 -7.87126178198348e-14 2.7829378025145e-12
2 2 4 4 16 10 -2.11454561231786e-14 7.54149499592303e-13
2 2 4 4 16 12 -3.6595131048856e-15 1.31503966828085e-13
2 2 4 4 16 14 -4.46053755737685e-16 1.6138471883836e-14
2 2 4 4 16 16 -4.04234175707626e-17 1.48099250622218e-15
2 2 4 4 16 18 -2.88220963407621e-18 1.05773144576827e-16
2 2 4 4 16 20 -1.64827265581068e-19 6.03122010892562e-18
2 2 4 4 16 22 -7.64548677422694e-21 2.82426953568682e-19
2 2 4 4 18 2 6.80206602140712e-16 -3.46014246649114e-14
2 2 4 4 18 4 -5.40714247870009e-15 2.10164235533151e-13
2 2 4 4 18 6 -7.53274159387438e-15 3.12669858388821e-13
2 2 4 4 18 8 -3.82407441362862e-15 1.64537866737592e-13
2 2 4 4 18 10 -1.05428396243985e-15 4.66489315476761e-14
2 2 4 4 18 12 -1.85847729126197e-16 8.42394302430953e-15
2 2 4 4 18 14 -2.29655176950822e-17 1.06384775707577e-15
2 2 4 4 18 16 -2.11187533766508e-18 9.98135345818056e-17
2 2 4 4 18 18 -1.49751424106284e-19 7.29117226389849e-18
2 2 4 4 18 20 -8.70704818201046e-21 4.24939619685414e-19
2 2 4 4 18 22 -4.0814513442427e-22 2.01898426088179e-20
2 2 4 4 20 2 1.14722167393481e-17 -1.77503482504806e-15
2 2 4 4 20 4 -1.17069742988343e-16 7.58655884035822e-15
2 2 4 4 20 6 -1.51735249296448e-16 1.25502213253855e-14
2 2 4 4 20 8 -7.27907312026925e-17 6.931148024118e-15
2 2 4 4 20 10 -1.89773151948345e-17 2.03099867256033e-15
2 2 4 4 20 12 -3.15689144528369e-18 3.76245926340516e-16
2 2 4 4 20 14 -3.66978017559598e-19 4.8522146584027e-17
2 2 4 4 20 16 -3.16279230858398e-20 4.63435995224901e-18
2 2 4 4 20 18 -2.10706252047793e-21 3.42341117706116e-19
2 2 4 4 20 20 -1.10464345590767e-22 2.03268223213421e-20
2 2 4 4 20 22 -5.14667810402997e-24 9.78523674487207e-22
2 2 4 4 22 2 -6.95174702689757e-19 -4.30382279661324e-17
2 2 4 4 22 4 7.69711851885877e-19 1.53046095157876e-16
2 2 4 4 22 6 2.6837013163831e-18 2.72109315240259e-16
2 2 4 4 22 8 1.86454161060601e-18 1.55057057882994e-16
2 2 4 4 22 10 6.29933679342669e-19 4.64142648292949e-17
2 2 4 4 22 12 1.29659989635589e-19 8.74177467470576e-18
2 2 4 4 22 14 1.81920655630047e-20 1.14286586428012e-18
2 2 4 4 22 16 1.86425462030162e-21 1.10434940956434e-19
2 2 4 4 22 18 1.46276982576698e-22 8.24120762971609e-21
2 2 4 4 22 20 9.09584558341974e-24 4.90646986612463e-22
2 2 4 4 22 22 4.52565778784278e-25 2.40209320440146e-23
1 1 5 5 1 1 -1.08648671149638e-09 3.23694615191835e-08
1 1 5 5 1 3 -3.88446997236815e-10 1.24301354150169e-08
1 1 5 5 1 5 -7.95077166334673e-11 2.5923032194357e-09
1 1 5 5 1 7 -1.11145089733838e-11 3.65878214156424e-10
1 1 5 5 1 9 -1.14670701883785e-12 3.79906290238716e-11
1 1 5 5 1 11 -9.14596991654329e-14 3.0449030652471e-12
1 1 5 5 1 13 -5.82375747825982e-15 1.94673907675599e-13
1 1 5 5 1 15 -3.03313595048786e-16 1.0175189516029e-14
1 1 5 5 1 17 -1.31703531999581e-17 4.43256948629234e-16
1 1 5 5 1 19 -4.84257811489447e-19 1.6347706288989e-17
1 1 5 5 1 21 -1.52744760537001e-20 5.17149841361353e-19
1 1 5 5 3 1 -3.8844698816464e-10 1.24301352518601e-08
1 1 5 5 3 3 -3.06539357439972e-10 9.9589273216398e-09
1 1 5 5 3 5 -9.80877234139714e-11 3.21144871901255e-09
1 1 5 5 3 7 -1.89631838298545e-11 6.23932305086202e-10
1 1 5 5 3 9 -2.52992643288894e-12 8.35370915764013e-11
1 1 5 5 3 11 -2.50055905117927e-13 8.27988593057743e-12
1 1 5 5 3 13 -1.91671283829178e-14 6.36083225900595e-13
1 1 5 5 3 15 -1.17678669124801e-15 3.91267249640973e-14
1 1 5 5 3 17 -5.93027556887613e-17 1.97493607143197e-15
1 1 5 5 3 19 -2.50051903023414e-18 8.33907045454122e-17
1 1 5 5 3 21 -8.96010975191384e-20 2.99182919541158e-18
1 1 5 5 5 1 -7.95077487767808e-11 2.59230344761317e-09
1 1 5 5 5 3 -9.80877918460395e-11 3.21144945714577e-09
1 1 5 5 5 5 -4.24029876214584e-11 1.39250210749508e-09
1 1 5 5 5 7 -1.02237192330425e-11 3.36525810875356e-10
1 1 5 5 5 9 -1.61866299808015e-12 5.33775371768845e-11
1 1 5 5 5 11 -1.835819711191e-13 6.06384062949731e-12
1 1 5 5 5 13 -1.57666408478747e-14 5.21466730736016e-13
1 1 5 5 5 15 -1.06553529204709e-15 3.5278657770802e-14
1 1 5 5 5 17 -5.82956922559735e-17 1.93198139143405e-15
1 1 5 5 5 19 -2.63971098947632e-18 8.75575858807462e-17
1 1 5 5 5 21 -1.00688435728854e-19 3.34228791423546e-18
1 1 5 5 7 1 -1.1114495421387e-11 3.65878140759961e-10
1 1 5 5 7 3 -1.89631502793004e-11 6.23931618525883e-10
1 1 5 5 7 5 -1.02237197916784e-11 3.36525081544567e-10
1 1 5 5 7 7 -2.90002176350149e-12 9.5520472541404e-11
1 1 5 5 7 9 -5.20638395038815e-13 1.71590837321368e-11
1 1 5 5 7 11 -6.52906472411086e-14 2.15352044217089e-12
1 1 5 5 7 13 -6.08857252063689e-15 2.00994112857042e-13
1 1 5 5 7 15 -4.40996500538966e-16 1.45632858547643e-14
1 1 5 5 7 17 -2.55883270027867e-17 8.4539712755367e-16
1 1 5 5 7 19 -1.21869847967548e-18 4.02841139555983e-17
1 1 5 5 7 21 -4.8574348500156e-20 1.60632963746623e-18
1 1 5 5 9 1 -1.14669653992488e-12 3.7990599575251e-11
1 1 5 5 9 3 -2.52985205936403e-12 8.35370646187467e-11
1 1 5 5 9 5 -1.61854264714798e-12 5.33776581367585e-11
1 1 5 5 9 7 -5.20568423453717e-13 1.71591657959246e-11
1 1 5 5 9 9 -1.0301171774579e-13 3.39471272876001e-12
1 1 5 5 9 11 -1.39706505918071e-14 4.60344414850948e-13
1 1 5 5 9 13 -1.38873383804176e-15 4.5793326794999e-14
1 1 5 5 9 15 -1.06177130797554e-16 3.50100635093274e-15
1 1 5 5 9 17 -6.45308873751844e-18 2.12728947385452e-16
1 1 5 5 9 19 -3.19739667205624e-19 1.05433658753072e-17
1 1 5 5 9 21 -1.31912075251916e-20 4.35100530780201e-19
1 1 5 5 11 1 -9.14567685625376e-14 3.04487543623516e-12
1 1 5 5 11 3 -2.50044575275822e-13 8.27976742845527e-12
1 1 5 5 11 5 -1.83577079268045e-13 6.06383674439831e-12
1 1 5 5 11 7 -6.52871284160014e-14 2.15362420973333e-12
1 1 5 5 11 9 -1.39681379208535e-14 4.60397190253641e-13
1 1 5 5 11 11 -2.0181937288783e-15 6.64630807538504e-14
1 1 5 5 11 13 -2.11346677539888e-16 6.9614001297695e-15
1 1 5 5 11 15 -1.68767444136812e-17 5.56056563460524e-16
1 1 5 5 11 17 -1.06615553317106e-18 3.50822557630275e-17
1 1 5 5 11 19 -5.45868026116803e-20 1.79598204672961e-18
1 1 5 5 11 21 -2.31661538165391e-21 7.62549404318149e-20
1 1 5 5 13 1 -5.83214702691373e-15 1.94689878500926e-13
1 1 5 5 13 3 -1.92048106628624e-14 6.36148036798468e-13
1 1 5 5 13 5 -1.58040801510746e-14 5.21529326799915e-13
1 1 5 5 13 7 -6.10592161959037e-15 2.01028866969302e-13
1 1 5 5 13 9 -1.3935084229346e-15 4.58078861495765e-14
1 1 5 5 13 11 -2.12120987913249e-16 6.96518402124333e-15
1 1 5 5 13 13 -2.32232133570608e-17 7.61625705490302e-16
1 1 5 5 13 15 -1.92237782024196e-18 6.30998808433005e-17
1 1 5 5 13 17 -1.25506126019943e-19 4.11119285831532e-18
1 1 5 5 13 19 -6.61819025380009e-21 2.16357677486025e-19
1 1 5 5 13 21 -2.87646294905311e-22 9.41105055765782e-21
